,,t1,n2,n3,n4
20181122,125,104.38,96.01,89.46,109.72
20181122,130,103.48,96.29,94.16,106.84
20181122,135,107.13,96.51,89.21,110.54
20181122,140,105.34,91.73,93.31,108.14
20181122,145,103.58,93.21,92.63,107.65
20181122,150,102.38,96.58,92.89,102.4
20181122,155,101.62,95,88.88,104.84
20181122,200,99.95,96.81,96.12,104.75
20181122,205,100.44,93.59,94.28,107.38
20181122,210,101.56,98.79,91.62,102.87
20181122,215,100.4,91.92,90.17,101.01
20181122,220,97.83,92.54,93.83,104.53
20181122,225,105.43,90.54,89.89,108.57
20181122,230,101.65,93,93.54,100.01
20181122,235,103.98,93.52,95.22,101.53
20181122,240,97.52,92.47,92.51,99.68
20181122,245,97.77,94.46,95.89,103.5
20181122,250,99.85,91.54,90.25,100.16
20181122,255,101.97,94.54,91.82,99
20181122,300,98.92,92.37,90.1,100.32
20181122,305,99.63,91.04,91.22,98.57
20181122,310,97.96,88.76,93.24,101.79
20181122,315,100.03,93,90.61,100.44
20181122,320,97.63,89.35,89.18,97.1
20181122,325,95.21,90.86,91.56,95.19
20181122,330,97.08,89.1,95.4,101.41
20181122,335,98.76,94.87,90.68,100.16
20181122,340,96.45,92.98,90.47,94.52
20181122,345,97.94,91.8,91.69,97.75
20181122,350,96.75,88.65,89.43,94.83
20181122,355,98.65,91.03,92.68,99.76
20181122,400,96.25,91.17,93.81,99.12
20181122,405,94.2,92.03,92.15,92.71
20181122,410,93,92.07,94.5,92.35
20181122,415,96.95,92.53,90.69,100.57
20181122,420,99.05,90.7,91.94,97.22
20181122,425,98.58,93.94,92.09,95.58
20181122,430,96.84,91.25,94.68,93.16
20181122,435,98.07,94.62,91.22,98.32
20181122,440,98.45,97.24,89.83,97.96
20181122,445,94.25,93.86,88.38,96.96
20181122,450,95.49,91.87,90.58,98.81
20181122,455,94.96,96.44,87.76,97.66
20181122,500,96.76,94.01,90.6,97.9
20181122,505,94.44,94.8,90.48,95.88
20181122,510,95.68,93.85,88.4,96.49
20181122,515,96.62,93.73,90.32,99.64
20181122,520,96.23,95.22,91.98,96.21
20181122,525,95.4,93.71,92.96,97.5
20181122,530,96.2,94.24,92.4,95.96
20181122,535,93.62,91.55,91.86,96.18
20181122,540,96.62,91.13,94.12,96.45
20181122,545,93.82,92.29,94.79,97.12
20181122,550,92.01,91.18,93.72,95.56
20181122,555,92.01,86.97,94.38,94.25
20181122,600,91.94,88.08,93.34,100.89
20181122,605,90.01,82.95,96.56,93.2
20181122,610,90.21,88.22,93.82,93.49
20181122,615,89.57,84.45,94.54,88.18
20181122,620,86.01,82.95,93.71,87.01
20181122,625,84.71,82.39,92.52,86.13
20181122,630,82.57,81.47,93.92,88.22
20181122,635,83.34,79.92,95.77,89.46
20181122,640,85.07,73.32,98.36,81.44
20181122,645,85.83,59.53,96.74,85.67
20181122,650,82.01,52.14,95.9,82.44
20181122,655,84.86,43.48,96.44,83.76
20181122,700,81.11,63.48,95.4,77.57
20181122,705,79.94,66.01,95.47,70.61
20181122,710,82.37,58.49,98.61,68.08
20181122,715,81.16,45.67,98.25,51.57
20181122,720,84.2,41.12,99.78,54.18
20181122,725,85.13,39.49,99.54,50.05
20181122,730,84.24,37.85,100.01,47.8
20181122,735,84.07,39.4,98.05,56.01
20181122,740,84.31,50.41,98.71,47.54
20181122,745,84.04,53.99,98.27,50.32
20181122,750,81.72,59.73,99.58,54.59
20181122,755,82.54,58.13,97.1,50.36
20181122,800,82.86,64.46,97.87,51.88
20181122,805,82.23,56.53,100.65,52.22
20181122,810,80.95,57.13,99.29,51.45
20181122,815,81.33,59.2,98.88,49.85
20181122,820,82.8,58.67,100.34,49.79
20181122,825,85.32,60.22,99.52,50.89
20181122,830,83.51,68.69,99.4,49.07
20181122,835,83.22,75.75,99.07,51.18
20181122,840,85.47,80.76,99.49,50.03
20181122,845,83.33,88.72,99.68,50.86
20181122,850,83.07,90.85,98.57,47.31
20181122,855,82.44,89.33,97.05,47.14
20181122,900,80.79,76.01,98.13,50.89
20181122,905,77.6,84.99,96.32,49
20181122,910,79.96,84.93,94.86,49.83
20181122,915,80.62,84.64,95.31,44.49
20181122,920,82.37,83.44,94.97,48.72
20181122,925,82,79.81,94.55,52.28
20181122,930,78.87,83.3,93.68,52.09
20181122,935,78.76,85.73,92.7,49.85
20181122,940,77.29,83.53,92.38,40.91
20181122,945,82.12,84.44,92.81,42.57
20181122,950,81.49,85.74,95.15,48.42
20181122,955,82.15,85.36,93.92,44.07
20181122,1000,83.01,84.05,92.81,43.16
20181122,1005,81.9,83.64,94.13,48.95
20181122,1010,80.76,82.9,90.83,46.5
20181122,1015,81.49,82.63,91.59,47.65
20181122,1020,80.44,81.78,91.87,49.77
20181122,1025,80.79,83.13,91.68,49.61
20181122,1030,82.06,82.42,92.39,48.82
20181122,1035,80.46,83.51,92.57,48.5
20181122,1040,81.2,85.38,90.2,50.41
20181122,1045,82.07,85.7,92.67,56.51
20181122,1050,80.97,83.82,91.83,58.78
20181122,1055,83.14,85.33,91.48,37.66
20181122,1100,87.27,85.97,92.39,34.28
20181122,1105,92.45,85.9,92.62,35.12
20181122,1110,91.65,85.57,92.98,39.32
20181122,1115,89.46,86.23,91.76,32.89
20181122,1120,91.39,83.36,90.04,36.12
20181122,1125,86.45,80.64,92.84,41.96
20181122,1130,86.67,78.46,94.81,50.85
20181122,1135,85.17,78.72,92.98,53.35
20181122,1140,85.46,78.53,95.01,62.27
20181122,1145,82.66,80.48,94.91,53.26
20181122,1150,84.36,86.09,92.67,55.12
20181122,1155,83.94,90.01,93.42,76.34
20181122,1200,85.66,89.21,93.55,53.8
20181122,1205,86.23,88.98,92.75,55.32
20181122,1210,85.11,88.28,92.96,59.44
20181122,1215,84.14,91.43,92.44,66.95
20181122,1220,82.9,91.74,93.1,76.33
20181122,1225,79.09,90.78,93.15,73.87
20181122,1230,81.05,91.5,93.96,78.8
20181122,1235,83.23,91.86,94.14,75.53
20181122,1240,82.68,91.04,93.21,79.04
20181122,1245,81.35,88.3,94.54,70.86
20181122,1250,82.72,90.07,94.63,66.83
20181122,1255,78.47,91.31,94.5,65.52
20181122,1300,80.11,89.75,92.41,71.82
20181122,1305,79.68,88.76,91.77,72.85
20181122,1310,79.84,91.06,93.06,69.43
20181122,1315,76.61,92.58,92.57,68.45
20181122,1320,77.62,90.55,92.42,63.91
20181122,1325,81.22,92.08,93.73,58.44
20181122,1330,82.4,91.02,92.31,61.05
20181122,1335,78.93,91.01,92.35,60.03
20181122,1340,80.71,90.54,91.34,56.47
20181122,1345,82.07,89.3,91.89,62.95
20181122,1350,79.57,91.38,92.61,59.18
20181122,1355,80.25,91,91.73,61.74
20181122,1400,79.21,91.41,91.49,61.68
20181122,1405,77.08,88.69,92.27,57.74
20181122,1410,76.82,90.44,91.69,58.41
20181122,1415,78.89,88.86,90.87,54.5
20181122,1420,77.49,86.71,91.34,57.51
20181122,1425,75.93,90.23,91.71,59.32
20181122,1430,79.48,90.89,91.77,57.3
20181122,1435,77.98,89.29,90.13,57.02
20181122,1440,76.99,90.08,86.76,54.23
20181122,1445,75.42,89.21,84.27,55.49
20181122,1450,78.93,90.86,86.75,53.94
20181122,1455,76.09,94.31,85.44,57.31
20181122,1500,77.73,89.09,86,55.14
20181122,1505,76.21,91.81,84.48,50.89
20181122,1510,76.83,92.19,83.04,54.86
20181122,1515,76.95,92.75,83.85,57.44
20181122,1520,78.39,90.97,82.97,60.1
20181122,1525,76.79,92.28,82.99,55.38
20181122,1530,75.43,91.28,81.9,52.5
20181122,1535,74.64,93,86.26,48.07
20181122,1540,74.19,91.53,88.4,51.34
20181122,1545,72.63,93.69,88.29,53.75
20181122,1550,66.4,95.09,86.97,50.16
20181122,1555,67.35,94.62,87.88,56.62
20181122,1600,70.69,93.29,83.06,55.42
20181122,1605,72.94,92.15,84.95,57
20181122,1610,74.15,91.07,86.95,54.21
20181122,1615,73.99,93.14,89.2,51.97
20181122,1620,69.01,88.44,88.29,49.09
20181122,1625,69.56,86.97,85.59,53.7
20181122,1630,69.77,83.06,83.73,54.68
20181122,1635,68.57,79.95,82.89,53.54
20181122,1640,63.1,0,0,53.26
20181122,1645,59.16,0,0,51.97
20181122,1650,59.13,0,0,54.97
20181122,1655,51.36,0,0,60.49
20181122,1700,48.51,0,0,55.98
20181122,1705,53.87,0,0,58.58
20181122,1710,53.41,0,0,59.01
20181122,1715,59.22,0,0,59.09
20181122,1720,59.6,0,0,55.68
20181122,1725,57.94,0,0,50.89
20181122,1730,56.81,0,0,44.84
20181122,1735,61.46,0,0,45.25
20181122,1740,65.27,0,0,51.38
20181122,1745,67.45,0,0,53.4
20181122,1750,70.53,0,0,51.18
20181122,1755,71.65,0,0,51.58
20181122,1800,66.16,90.3,63.93,59.88
20181122,1805,60.6,90.79,55.41,58.68
20181122,1810,62.91,91.22,43.77,54.37
20181122,1815,58.32,91.05,38.31,60.68
20181122,1820,63.92,88.53,36.83,58.73
20181122,1825,66.29,85.38,31.85,64.77
20181122,1830,65.99,82.62,36.66,62.84
20181122,1835,68.88,82.58,35.19,67.55
20181122,1840,69.72,84.2,33.31,71.76
20181122,1845,70.15,81.64,32.93,70.74
20181122,1850,74.21,83.14,29.8,71.29
20181122,1855,72.2,86.77,29.76,74.01
20181122,1900,76.51,84.28,34.27,65.09
20181122,1905,79.36,83.67,40.52,63.14
20181122,1910,80.04,84.02,43.2,68.59
20181122,1915,80.37,84.87,53.96,76.62
20181122,1920,77.93,87.95,57.61,74.9
20181122,1925,77.85,92.34,76.7,73
20181122,1930,78.67,90.99,83.08,69.07
20181122,1935,78.85,91.93,87.11,72.03
20181122,1940,76.45,94.65,91.03,75.48
20181122,1945,78.7,94.47,93.5,75.33
20181122,1950,83.15,92.92,95.44,68.02
20181122,1955,80.51,94.96,97.18,75.72
20181122,2000,82.28,94.07,69.28,74.9
20181122,2005,83.75,94.38,86.78,66.64
20181122,2010,79.7,93.65,96.26,67.44
20181122,2015,77.58,92.6,95.51,64.13
20181122,2020,76.89,96.97,94.08,79.65
20181122,2025,76.48,93.41,96.33,77.48
20181122,2030,81.64,92.28,97.05,80.88
20181122,2035,82.68,93.37,95.17,80.06
20181122,2040,83.63,93.9,98.6,82.35
20181122,2045,84.7,95.02,98.5,82.49
20181122,2050,85.75,93.62,99.74,79.66
20181122,2055,85.17,96.2,98.35,83.57
20181122,2100,91.19,93.15,97.65,76.15
20181122,2105,89.9,96.7,97.51,89
20181122,2110,91.95,94.38,98.36,86.39
20181122,2115,94.41,94.13,98.88,89.18
20181122,2120,91.1,95.12,98,92.91
20181122,2125,92,94.45,95.98,91.16
20181122,2130,90.35,92.81,97.52,91.59
20181122,2135,92.19,95.22,98.81,91.08
20181122,2140,92.65,96.77,98.94,90.75
20181122,2145,88.99,95.99,101.45,92.15
20181122,2150,91.76,97.33,99.85,96.27
20181122,2155,95.98,93.34,96.88,98.12
20181122,2200,94.71,97.57,99.64,93.72
20181122,2205,95.48,95.82,98.94,96.76
20181122,2210,94.72,98.91,98.98,94.32
20181122,2215,95.58,95.42,100.54,95.58
20181122,2220,95.7,96.46,100.7,93.99
20181122,2225,96.52,98.14,100.39,99.66
20181122,2230,98.09,97.49,97.37,99.55
20181122,2235,97.29,98.93,100.95,101.05
20181122,2240,96.58,96.54,97.61,99.84
20181122,2245,96.63,99.34,98.18,98.98
20181122,2250,97.36,101.29,98.6,103.84
20181122,2255,97.68,98.75,98.84,103.24
20181122,2300,94.77,97.32,99.48,98.61
20181122,2305,95.82,98.98,98.98,97.67
20181122,2310,92.69,100.23,99.69,99.16
20181122,2315,95.1,100.44,100.24,102.84
20181122,2320,93.48,96.39,97.32,104.93
20181122,2325,96.63,99.97,97.95,105.58
20181122,2330,98.52,101.11,99.63,105.76
20181122,2335,97.69,99.61,98.63,103.88
20181122,2340,96.49,96.27,97.26,109.1
20181122,2345,99.54,101.83,96.13,104.8
20181122,2350,97.32,99.1,97.5,104.22
20181122,2355,97.41,100.49,96.84,107.31
20181123,0,100.89,102.29,95.21,103.38
20181123,5,97.87,99.45,97.38,108.54
20181123,10,98.25,99.6,98.87,106.05
20181123,15,96.01,99.33,97.17,104.66
20181123,20,98.8,101.91,95.45,109.52
20181123,25,99.18,96.16,92.7,108.08
20181123,30,101.03,100.63,95.62,109.39
20181123,35,101.44,98.84,99.14,111.21
20181123,40,104.65,99.46,94.98,109.28
20181123,45,98.99,105.29,95.29,108.09
20181123,50,99.42,98.74,92.17,109.61
20181123,55,98.63,98.13,91.95,108.69
20181123,100,102.35,101.17,94.8,107.99
20181123,105,99.66,100.23,94.07,108.93
20181123,110,101.14,96.82,91.28,108.75
20181123,115,102.59,96.52,94.39,106.05
20181123,120,98.81,95.96,95.75,109.24
20181123,125,98.09,96.8,94.34,109.01
20181123,130,100.95,93.01,94.7,112.12
20181123,135,98.06,93.88,96.48,105.39
20181123,140,100.07,98.05,93.08,101.79
20181123,145,99.71,97.73,92.44,114.5
20181123,150,104.28,92.53,94.02,104
20181123,155,100.67,94.72,93.6,99.95
20181123,200,101.21,94.84,93.74,107.6
20181123,205,98.7,97.04,93.84,104.51
20181123,210,96.92,96.72,96.16,110.71
20181123,215,100.91,96.74,92.29,103.04
20181123,220,99.44,96.3,96.98,109.68
20181123,225,100.42,92.79,94.12,106.84
20181123,230,99.03,95.64,91.93,106.19
20181123,235,101.3,92.5,91.13,105.25
20181123,240,98.4,90.94,92.09,106.13
20181123,245,98.43,97.84,91.89,104.12
20181123,250,100.21,91.87,93.8,105.43
20181123,255,94.31,88.35,93.15,101.06
20181123,300,97.73,95.44,92.93,97.58
20181123,305,98.9,93.22,94.36,96.97
20181123,310,97.34,94.33,92.02,103.93
20181123,315,95.07,91.46,90.5,97.04
20181123,320,96.28,89.75,90.9,95.77
20181123,325,97.18,94.13,90.07,98.76
20181123,330,93.87,90.15,90.12,100.72
20181123,335,96.57,90.17,91.37,101.26
20181123,340,95.24,92.44,93.74,93.49
20181123,345,95.54,93.75,95.44,94.86
20181123,350,92.86,94.67,91.16,98.93
20181123,355,98.17,92.87,92.2,97.45
20181123,400,94.91,92.07,94.92,99.6
20181123,405,95.4,91.05,90.74,93.65
20181123,410,98.74,89.14,90.09,102
20181123,415,97.69,91.15,92.41,100.65
20181123,420,95.07,92.03,92.08,94.86
20181123,425,97.5,93.48,92.28,98.07
20181123,430,94.56,91.97,88.39,97.6
20181123,435,96.28,91.24,91.47,95.01
20181123,440,95.42,93.96,92.2,95.48
20181123,445,94.61,95.17,86.97,95.12
20181123,450,94.2,96.59,90.06,97.9
20181123,455,95.18,96.46,89.79,94.98
20181123,500,95.27,92.16,89.95,97.42
20181123,505,96.03,94.53,91.39,97.17
20181123,510,94.7,96.17,90.39,99
20181123,515,96.34,95.6,91.37,94.97
20181123,520,94.19,92.11,89.83,94.28
20181123,525,95.14,94.74,89.18,96.01
20181123,530,95.75,92.72,92.88,98.39
20181123,535,95.22,93.02,92.09,95.94
20181123,540,96.17,90.78,94.86,94.47
20181123,545,94.4,88.67,93.71,94.96
20181123,550,94.56,89.66,94.87,94.09
20181123,555,93.48,90.07,94.96,94.04
20181123,600,90.72,88.98,94.22,94.88
20181123,605,90.73,87.36,94.14,95.9
20181123,610,89.64,82.99,91.75,93.09
20181123,615,90.57,82.14,92.95,88.22
20181123,620,80.98,81.97,93.31,85.72
20181123,625,81.3,81.22,95.1,84.01
20181123,630,82.66,79.95,93.23,85.43
20181123,635,79.89,79.22,94.69,81.47
20181123,640,82.69,78.78,94.53,85.05
20181123,645,85.16,82.34,94.62,86.21
20181123,650,88.05,81.6,96.35,84.55
20181123,655,87.28,80.45,95.75,78.88
20181123,700,83.2,80.35,97.08,78.11
20181123,705,85.48,79.98,96.42,74.45
20181123,710,84.58,78.49,98.71,69.29
20181123,715,85.76,79.88,97.37,44.28
20181123,720,85.64,80.93,99.99,46.17
20181123,725,83.83,82.22,98.63,43.82
20181123,730,83.59,80.26,95.96,49.49
20181123,735,83.98,81.16,97.04,50.93
20181123,740,82.73,82.3,97.84,47.87
20181123,745,84.61,82.89,99,66.19
20181123,750,85.27,79.25,97.29,75.53
20181123,755,90.72,81.66,98.42,75.65
20181123,800,92.45,80.8,97.37,50.21
20181123,805,86.94,80.75,97.97,52.09
20181123,810,82,80.9,98.46,43.56
20181123,815,79.04,83.47,97.66,50.05
20181123,820,80.48,86.77,98.37,52.56
20181123,825,84.95,84.43,98.56,51.76
20181123,830,84.17,87.07,99.88,51.7
20181123,835,85.68,88.76,98.75,51.75
20181123,840,85.11,90.19,97.12,49.26
20181123,845,83.1,89.73,96.48,50.22
20181123,850,81.29,87.28,96.5,46.19
20181123,855,80.97,86.57,96.61,50.23
20181123,900,81.47,87.16,97.85,47.41
20181123,905,82.18,86.38,97.39,48.03
20181123,910,78.22,86.47,95.36,52.26
20181123,915,78.73,85.21,94.11,50.32
20181123,920,79.48,86.31,93.86,49.33
20181123,925,81.13,85.51,95,47.22
20181123,930,79.38,84.63,94.14,43.23
20181123,935,80.87,86.84,93.8,52.97
20181123,940,70.1,86.45,95.2,50.4
20181123,945,72.76,72.92,93.24,46.51
20181123,950,80.28,79,92.98,48.75
20181123,955,81.7,84.78,94.33,47.8
20181123,1000,80.37,82.95,93.35,50.78
20181123,1005,78.71,81.56,91.87,48.67
20181123,1010,80.28,82.06,90.95,45.11
20181123,1015,81.13,81.18,93.19,48.68
20181123,1020,75.58,79.62,92.84,50.19
20181123,1025,67.83,77.33,92.6,49.11
20181123,1030,69.81,83.08,93.78,48.26
20181123,1035,65.37,80.57,93.97,41.73
20181123,1040,63.28,83,93.12,45.37
20181123,1045,63.25,83.45,91.67,39.23
20181123,1050,61.02,84.97,92.5,37.95
20181123,1055,71.28,84.8,93.48,37.64
20181123,1100,79.56,84.62,92,41.52
20181123,1105,85.72,85.97,92.85,43.04
20181123,1110,87.77,85.02,91.59,39.17
20181123,1115,86.12,86.08,93.44,44.14
20181123,1120,84.25,85.75,94.08,41.56
20181123,1125,82,85.2,93.95,43.3
20181123,1130,80.86,86.99,94.16,48.7
20181123,1135,80.88,86.7,92.16,43.28
20181123,1140,80.64,87.26,91.95,43.63
20181123,1145,81.71,84.69,94.85,59.04
20181123,1150,84.28,87.4,93.91,70.02
20181123,1155,92.09,86.15,94.1,66.07
20181123,1200,88.62,87.43,93.52,52.39
20181123,1205,85.21,85.68,93.3,54.26
20181123,1210,83.47,90.55,93.29,53.39
20181123,1215,82.09,89.02,94.89,59.51
20181123,1220,80.15,89.51,94.69,62.43
20181123,1225,80.89,90.08,93.3,57.68
20181123,1230,83.37,91.76,94.18,53.59
20181123,1235,84.99,88.83,93.77,52.29
20181123,1240,84.96,88.6,94.92,58.44
20181123,1245,82.59,91.43,96.72,55.5
20181123,1250,81.79,90.09,93.25,51.79
20181123,1255,83.05,89.6,93.61,50.98
20181123,1300,83.83,91.21,93.3,49.06
20181123,1305,84.5,88.6,93.14,58.94
20181123,1310,82.5,89.92,93.79,57.78
20181123,1315,77.69,89.51,94.66,54.36
20181123,1320,74.11,92.47,92.57,68.46
20181123,1325,77.33,89.46,93.65,81.3
20181123,1330,80.24,89.6,93.68,70.22
20181123,1335,80.31,91.42,94.36,63.36
20181123,1340,77.56,91.97,92.77,58.2
20181123,1345,76.57,89.58,89.34,49.98
20181123,1350,77.23,89.13,90.06,55.26
20181123,1355,75.62,91.24,89.31,67.64
20181123,1400,76.83,87.8,88.66,69.21
20181123,1405,74.43,90.72,89.01,67.66
20181123,1410,68.81,89.03,88.28,62.9
20181123,1415,75.26,89.1,88.37,51.27
20181123,1420,74.59,90.14,89.45,51.34
20181123,1425,76.31,90.66,90.04,53.88
20181123,1430,72.09,90.21,88.32,52.73
20181123,1435,67.9,90.79,88.12,53.56
20181123,1440,71.71,91.16,89.98,54.16
20181123,1445,70.09,90.43,87.84,53.93
20181123,1450,74.12,89.54,87.91,59.06
20181123,1455,73.95,89.67,89.14,59.67
20181123,1500,75.2,92.51,89.14,56.87
20181123,1505,74.92,91.17,91.48,57.01
20181123,1510,77.14,91.88,92.36,53.59
20181123,1515,76.98,92.41,91.3,56.3
20181123,1520,75.67,89.45,90.67,51.06
20181123,1525,75.67,91.1,92.73,48.03
20181123,1530,71.58,91.24,89.36,54.3
20181123,1535,73.68,89.64,90.29,58.37
20181123,1540,74.52,89.64,86.61,51.66
20181123,1545,72.01,89.31,82.55,52.9
20181123,1550,73.94,87.72,82.52,49.07
20181123,1555,69.95,90.87,83.4,48.72
20181123,1600,60.72,90.24,84.76,54.18
20181123,1605,57.49,89.69,82.96,53.33
20181123,1610,57.33,91.56,86.6,43.62
20181123,1615,60.96,91.69,83.93,34.41
20181123,1620,62.6,89.81,80.82,35.27
20181123,1625,68.5,91.57,77.9,40.44
20181123,1630,68.01,88.96,70.26,48.71
20181123,1635,67.79,92.74,67.85,56.34
20181123,1640,63.78,92.31,66.32,50.59
20181123,1645,64.49,94.14,73.14,51.91
20181123,1650,72.35,91.55,70.25,50.38
20181123,1655,70.16,91.54,75.91,48.66
20181123,1700,65.97,90.9,81.93,41.53
20181123,1705,67.98,91.52,80.61,45.01
20181123,1710,68.02,88.79,75.49,44.86
20181123,1715,70.82,91.61,68.64,42.59
20181123,1720,72.2,89.51,65.86,42.99
20181123,1725,69.64,90.15,62.74,47.87
20181123,1730,67.02,87.12,59.62,44.88
20181123,1735,67.97,83.3,60.78,47.35
20181123,1740,69.66,79.94,59.49,53.04
20181123,1745,70.02,85.05,60.02,50.16
20181123,1750,68.86,81.53,56.47,50.04
20181123,1755,67.37,82.24,55.26,53.19
20181123,1800,58.61,80.29,65.59,48.94
20181123,1805,66.3,75.81,59.66,48.02
20181123,1810,59.08,77.98,47.66,49.17
20181123,1815,61.59,74.94,43.51,44.31
20181123,1820,66.55,77.44,44.52,40.23
20181123,1825,54.87,79.08,42.67,39.59
20181123,1830,39.11,78.46,38.27,46.79
20181123,1835,43.14,81.58,32.35,51.24
20181123,1840,47.8,76.34,33.07,50.82
20181123,1845,48.49,79.21,36.43,47.7
20181123,1850,43.36,81.55,32.72,48
20181123,1855,39.14,82,30.56,54.86
20181123,1900,36.5,78.77,34.54,60.06
20181123,1905,33.72,81.29,29.96,53.35
20181123,1910,33.46,77.96,27.18,52.43
20181123,1915,41.38,81.9,24.5,75.34
20181123,1920,48.43,81.45,26.45,68.16
20181123,1925,49.28,86.07,26.86,69.79
20181123,1930,64.03,83.31,24.66,79.22
20181123,1935,72.43,88.51,25.53,69.63
20181123,1940,78.56,89.75,26.94,66.89
20181123,1945,75.79,87.9,29.91,62.31
20181123,1950,75.41,91.61,34.81,65.7
20181123,1955,72.7,87.56,41.74,64.76
20181123,2000,69.35,87.34,39.6,71.5
20181123,2005,70.33,89.42,40.74,62.83
20181123,2010,69.41,91.24,76.86,64.17
20181123,2015,62.21,89.9,87.79,60.74
20181123,2020,63.79,91.1,92.83,62.26
20181123,2025,66.08,89.09,93.96,68.1
20181123,2030,66.86,91.97,94.95,87.55
20181123,2035,69.04,92.64,95.53,87.33
20181123,2040,73.62,92.29,95.45,88.3
20181123,2045,85.94,90.42,97.42,81.67
20181123,2050,86.5,90.88,96.2,64.2
20181123,2055,82.56,93.16,97.33,61.66
20181123,2100,84.66,93.58,95.48,63
20181123,2105,82.51,93.03,95.73,55.39
20181123,2110,80.06,91.4,98.43,62.43
20181123,2115,79.44,92.92,98.69,57.32
20181123,2120,76.51,94.7,95.89,57.55
20181123,2125,77.53,94.6,96.86,57.74
20181123,2130,75.79,91.65,97,54.75
20181123,2135,73.04,92.92,99.06,58.16
20181123,2140,74.97,94.76,97.8,80.49
20181123,2145,74.33,92.73,98.85,90.52
20181123,2150,83.77,92.13,99.5,87.87
20181123,2155,88.23,94.1,98.84,90.34
20181123,2200,89.7,91.49,99.74,75.05
20181123,2205,88.5,93.9,99.31,73.35
20181123,2210,86.4,91.96,100.69,71.34
20181123,2215,86.49,95.41,99.69,79.62
20181123,2220,85.8,91.93,98.64,87.67
20181123,2225,84.91,93.8,102.28,86.2
20181123,2230,85.85,95.99,100.01,78.15
20181123,2235,85.76,96.55,100.87,64.37
20181123,2240,84.76,96.23,100.05,91.08
20181123,2245,87.66,93.71,102.43,97.99
20181123,2250,95.11,97.21,101.24,97.54
20181123,2255,96.17,95.53,99.6,100.49
20181123,2300,97.69,96.29,100.91,88.17
20181123,2305,96.04,98.74,101.23,91.79
20181123,2310,95.43,96.97,101.34,91.63
20181123,2315,97.83,97.46,101,97.64
20181123,2320,97.41,96.71,100.03,97.32
20181123,2325,97.3,98.46,101.91,102.38
20181123,2330,97.08,99.31,100.16,102.56
