,,t1,n1,n2,n3
20190813,1330,68.53,91.32,97.39,67.59
20190813,1335,63.22,92.97,96.12,70.98
20190813,1340,73.17,92.42,95.12,72.89
20190813,1345,73.07,93.52,97.04,71.31
20190813,1350,80.35,93.17,96.12,70.82
20190813,1355,84.91,92.72,96.22,73.13
20190813,1400,66.44,92.59,96.97,75.64
20190813,1405,75.86,91.16,98.92,63.45
20190813,1410,83.64,87.17,97.02,65.11
20190813,1415,81.6,90.25,96.53,62.56
20190813,1420,80.58,89.7,96.12,62.14
20190813,1425,78.84,91.06,97.22,56.4
20190813,1430,79.1,91.03,95.93,47.05
20190813,1435,79.81,89.84,95.28,48.43
20190813,1440,80.18,90.09,93.6,49.28
20190813,1445,80.26,91.39,92.67,52.73
20190813,1450,79.9,90.71,93.23,48.09
20190813,1455,76.77,91.23,93.66,50.49
20190813,1500,79.49,86.86,92.95,54.33
20190813,1505,80.61,91.07,92.5,57.12
20190813,1510,80.57,88.99,93.04,62.49
20190813,1515,78.12,87.53,92.86,61.94
20190813,1520,75.72,88.62,92.07,64.7
20190813,1525,76.06,88.26,91.89,65.96
20190813,1530,74.45,86.76,91.24,62.7
20190813,1535,73.81,89.05,93.43,55.59
20190813,1540,65.83,92.28,89.31,60.46
20190813,1545,69.83,88.62,89.33,63.06
20190813,1550,63.17,89.88,93.25,57.87
20190813,1555,67.68,90.5,91.79,55.36
20190813,1600,71.01,90.28,92.56,59.01
20190813,1605,68.61,90.99,92.36,59.93
20190813,1610,66.64,91.27,90.43,67.14
20190813,1615,67.65,92.08,89.36,62.43
20190813,1620,74.58,90.65,88.45,65.92
20190813,1625,75.2,90.74,89.73,70.63
20190813,1630,75.07,91.93,91.05,72.09
20190813,1635,68.6,91.88,91.68,71.39
20190813,1640,55.86,90.77,94.08,78.3
20190813,1645,59.46,93.07,96.02,82.11
20190813,1650,60.36,92.47,95.44,75.66
20190813,1655,66.03,92.55,93.8,73.95
20190813,1700,69.95,94.68,89.13,67.65
20190813,1705,72.94,94.69,89.19,68.84
20190813,1710,62.71,91.29,87.93,68.98
20190813,1715,66.1,91.39,88.56,62.93
20190813,1720,67.15,92.99,88,62.29
20190813,1725,70.34,89.88,89.14,56.6
20190813,1730,67.05,90.37,90.96,60.08
20190813,1735,62.73,91.3,87.95,56.47
20190813,1740,57.55,93.22,87.73,46.91
20190813,1745,57.65,92.79,89.83,37.91
20190813,1750,56.55,92.91,90.98,42.62
20190813,1755,55.38,95.55,95.46,49.74
20190813,1800,56.8,92.31,95.2,54.78
20190813,1805,49.53,94.04,98.49,59.04
20190813,1810,45.73,94.54,97.37,57.17
20190813,1815,37.96,96.56,95.66,65.42
20190813,1820,34.72,93.07,97.76,79.96
20190813,1825,34.24,91.47,99.02,82.6
20190813,1830,35.89,97.43,97.4,81.61
20190813,1835,39.64,94.81,94.66,85.64
20190813,1840,45.14,93.13,97.56,74.72
20190813,1845,56.34,95.11,94.84,75.14
20190813,1850,63.29,95.16,94.62,80.05
20190813,1855,71.61,95.57,95.65,79.57
20190813,1900,68.23,93.31,96.09,72.62
20190813,1905,80.56,96.09,95.85,81.63
20190813,1910,86.69,94.18,94.38,84.19
20190813,1915,85.97,96.11,94.96,83.78
20190813,1920,86.56,95.37,98.15,80.75
20190813,1925,84.49,94.98,97.41,80.3
20190813,1930,79.1,93.66,95.21,77.69
20190813,1935,80.63,97.59,96.06,80.6
20190813,1940,79.36,93.7,94.87,78.87
20190813,1945,75.75,91.15,96.96,78.88
20190813,1950,77.54,93.24,96.07,80.84
20190813,1955,73.55,94.63,96.07,85.92
20190813,2000,80.8,93.61,97.35,81.05
20190813,2005,84.54,92.57,96.19,83.81
20190813,2010,85.21,95.35,95.94,81.92
20190813,2015,86.49,93.46,95.07,74.42
20190813,2020,82.74,92.85,97.65,85.37
20190813,2025,77.87,93.04,97.05,83.1
20190813,2030,81.54,91.58,97.67,71.35
20190813,2035,82.36,92.95,95.43,72.05
20190813,2040,77.94,92.84,96.77,75.71
20190813,2045,76.27,94.17,95.42,82.1
20190813,2050,86.6,93.15,95.7,73.39
20190813,2055,84.66,94,95.53,73.91
20190813,2100,88.29,93.1,96.6,80.97
20190813,2105,87.52,94.6,97.34,88.67
20190813,2110,89.38,94.1,94.99,88.07
20190813,2115,90.79,94.21,94.16,83.99
20190813,2120,91.62,93.55,95.93,90.45
20190813,2125,90.83,93.04,96.91,90.76
20190813,2130,93.33,91.24,96.22,90.24
20190813,2135,92.87,94,95.8,90.89
20190813,2140,92.13,94.54,95.68,91.66
20190813,2145,93.9,92.23,93.99,91.99
20190813,2150,90.77,92.37,96.59,94.32
20190813,2155,93.34,91.02,95.97,93.77
20190813,2200,93.22,94.58,96.84,86.79
20190813,2205,93.09,92.58,96.13,91.34
20190813,2210,95.76,93.31,98.83,93.57
20190813,2215,97.52,93.87,97.54,94.01
20190813,2220,93.86,92.33,96.68,92.5
20190813,2225,93.58,92.64,97.39,97.07
20190813,2230,94.61,92.35,97.25,98.63
20190813,2235,96.55,95.57,97.71,94.96
20190813,2240,93.07,95.44,96.42,96.49
20190813,2245,95.58,96.02,99.35,98.37
20190813,2250,96.23,92.93,98.73,101.23
20190813,2255,98.5,85.3,97.58,100.59
20190813,2300,96.85,92.84,98.43,95.39
20190813,2305,95.95,96.43,100.35,96.71
20190813,2310,100.97,97.17,101.46,98.94
20190813,2315,99.25,98.89,100.78,103.23
20190813,2320,100.58,98.63,99.85,96.81
20190813,2325,96.05,98.05,102.33,100.6
20190813,2330,100.12,96.72,101.01,103.36
20190813,2335,98.7,101.31,101.69,100.18
20190813,2340,100.01,98.24,104.01,99.56
20190813,2345,100.66,99.19,101.19,101.58
20190813,2350,101.81,101.15,99.19,102.94
20190813,2355,101.89,98.25,99.82,104.34
20190814,0,103.02,100.15,98.78,101.09
20190814,5,102.21,99.57,100.61,99.82
20190814,10,103.49,97.59,101.92,101.44
20190814,15,104.15,98,100.45,106.32
20190814,20,102.91,94.87,98.34,107.59
20190814,25,102.22,95.95,96.48,103.9
20190814,30,101.83,97.64,98.29,103.28
20190814,35,102.24,97.48,97.7,102.57
20190814,40,103.81,95.28,96.09,105.63
20190814,45,103.02,98.26,93.94,109.3
20190814,50,105.06,104.87,95.77,104.6
20190814,55,104.54,97,96.74,106.52
20190814,100,107.07,98.36,99.77,104.38
20190814,105,103.98,100.34,97.23,104.65
20190814,110,104.99,99.91,98.16,107.39
20190814,115,105.13,96.32,97.34,105.76
20190814,120,100.46,96.93,97.76,104.29
20190814,125,102.34,99.47,96.05,105.01
20190814,130,104.99,97.77,94.58,104.4
20190814,135,102.86,96.65,96.9,107.24
20190814,140,103.05,96.16,97.62,109.26
20190814,145,99.44,96.49,94.88,104.53
20190814,150,101.29,99.05,97.37,105.65
20190814,155,100.33,97.37,96.43,101.02
20190814,200,101.4,98.85,94.35,101.64
20190814,205,99.38,98.11,94.49,103.01
20190814,210,100.32,97.01,96.44,101.03
20190814,215,100.78,95.1,94.23,98.91
20190814,220,97.42,97.27,95.67,104.32
20190814,225,101.01,93.74,94.08,99.93
20190814,230,101.65,93.79,95.16,99.88
20190814,235,98.74,92.59,95.73,99.62
20190814,240,97.99,91.73,93.13,101
20190814,245,98.69,93.16,93.49,96.58
20190814,250,98.94,93.22,91.58,97.5
20190814,255,95.65,95.64,93.73,96.76
20190814,300,97.52,94.51,93.84,98.47
20190814,305,99.18,95.03,93.86,102.32
20190814,310,99.22,96.05,94.6,98.67
20190814,315,96.74,92.96,92.36,97.96
20190814,320,99.27,93.65,92.17,97.57
20190814,325,95.83,90.98,91.48,94.78
20190814,330,96.61,93.54,90.81,97.89
20190814,335,94.4,95.64,93.6,94.35
20190814,340,93.27,90.77,93.68,95.18
20190814,345,93.09,96.08,92.1,90.06
20190814,350,94.84,94.96,92.93,96.99
20190814,355,95.94,98.47,91.1,94.47
20190814,400,95.15,94.1,91.75,92.39
20190814,405,95.91,93.31,92.64,94.16
20190814,410,96.15,96.29,92,92.15
20190814,415,94.83,95.3,93.67,93.58
20190814,420,94.6,95.76,93.86,92.79
20190814,425,95.37,93.89,91.28,95
20190814,430,92.26,96.74,93.43,93.9
20190814,435,93.99,96.73,88.82,95.35
20190814,440,95.16,96.37,92.6,93.72
20190814,445,96.62,95.18,90.83,94.23
20190814,450,95.26,97.23,91.75,94.08
20190814,455,93.32,98.38,92.36,92.07
20190814,500,92.64,97.41,92.5,98.72
20190814,505,94.81,96.62,91.64,92.91
20190814,510,93.31,94.29,92.19,96.51
20190814,515,95.2,92.31,93.12,95.32
20190814,520,97.48,94.96,92.85,93.52
20190814,525,95.84,95.96,94.9,94.13
20190814,530,94.63,95.31,97.27,92.75
20190814,535,93.34,95.88,95.97,98.68
20190814,540,95.64,95.53,98.85,96.08
20190814,545,95.63,91.1,96.39,94.5
20190814,550,94.68,91.05,96.8,92.96
20190814,555,92.16,92.94,97.3,95.47
20190814,600,93.72,95.01,97.15,98.73
20190814,605,95.01,91.51,97.6,96.76
20190814,610,94.4,89.88,97.7,95.98
20190814,615,94.42,89.87,97.88,91.19
20190814,620,93.16,88.54,96.98,93.77
20190814,625,92.97,83.85,97.55,91.85
20190814,630,92.36,85.51,99.36,83.81
20190814,635,94.23,82.76,98.19,88.38
20190814,640,90.79,83,98.27,83.89
20190814,645,90.11,85.8,97.83,87.83
20190814,650,90.53,83.49,99.86,88.03
20190814,655,91.49,83.24,99.87,82.97
20190814,700,86.65,84.48,99.25,69.92
20190814,705,85.06,85.01,98.25,70.13
20190814,710,87.7,83.4,99.31,64.57
20190814,715,86.2,80.82,98.44,51.02
20190814,720,82.77,80.61,100.45,54.88
20190814,725,81.77,84.72,100.04,48.25
20190814,730,83.38,78.47,99.68,51.75
20190814,735,84.05,80.6,99.74,52.44
20190814,740,84.49,75.82,102.18,55.09
20190814,745,82.86,76.77,99.94,52.95
20190814,750,78.89,77.44,99.99,52.06
20190814,755,79.4,78.74,100.26,51.99
20190814,800,82.53,81.55,99.65,53.1
20190814,805,75.3,77.85,100.85,54.95
20190814,810,70.17,78.89,101.42,49.95
20190814,815,67.04,82.62,100.88,49.48
20190814,820,67.54,82.95,101.77,46.19
20190814,825,65.66,81.71,101.19,45.86
20190814,830,57.42,85.56,99.73,50.48
20190814,835,63.01,85.56,100.64,52.8
20190814,840,63.78,85.59,98.34,55.59
20190814,845,62.83,85.59,99.71,50.37
20190814,850,64.8,83.69,99.09,41.09
20190814,855,68.23,84.32,98.26,45.24
20190814,900,69.38,76.69,98.48,45.36
20190814,905,65.53,82.85,97.81,46.14
20190814,910,68.17,82.02,97.83,47.08
20190814,915,56.19,82.33,97.3,52.25
20190814,920,62.71,78.4,96.51,43.23
20190814,925,53.26,76.1,97.71,44.94
20190814,930,53.01,72.08,98.6,46.8
20190814,935,51.3,71.7,96.59,43.99
20190814,940,52.46,74.06,96.72,50.36
20190814,945,53.28,75.46,98.59,51.05
20190814,950,52.7,74.46,95.65,48.05
20190814,955,52.6,72.46,96.1,44.24
20190814,1000,63.3,77.41,95.94,49.64
20190814,1005,57.46,83,97.95,40.72
20190814,1010,48.82,81,97.41,45.63
20190814,1015,46.18,80.67,96.34,48.73
20190814,1020,45.19,81.22,95.65,48.4
20190814,1025,42.21,81.78,96.2,51.17
20190814,1030,38.23,81.47,95.69,49.5
20190814,1035,35.45,78.66,94.04,54.42
20190814,1040,39.46,77.59,96.13,67.78
20190814,1045,51.5,78.38,96.87,74.42
20190814,1050,61.79,80,98.91,61.66
20190814,1055,76.11,75.27,98.21,55.83
20190814,1100,55.12,78.84,97.42,54.05
20190814,1105,71.01,81.24,97.46,53.72
20190814,1110,87.39,81.31,95.83,60.38
20190814,1115,88.93,78.73,96.66,61.33
20190814,1120,86.65,80.33,96.08,73.9
20190814,1125,86.34,76.56,94.63,72.64
20190814,1130,86.47,76.85,95.39,66.13
20190814,1135,84.38,73.61,96.65,62.99
20190814,1140,83.9,73.08,96.57,58.99
20190814,1145,83.61,74.64,97.41,65.21
20190814,1150,83.45,75.02,96.86,67.2
20190814,1155,86.54,71.57,95.4,71.5
20190814,1200,84.94,71.61,96.99,64.57
20190814,1205,84.26,75.21,97.36,71.65
20190814,1210,86.33,74.89,97.83,77.27
20190814,1215,87.62,77.04,97.61,75.79
20190814,1220,86.48,76.4,95.57,72.3
20190814,1225,86.44,77.79,95.91,71.79
20190814,1230,82.7,82,96.94,65.97
20190814,1235,79.75,85.35,97.54,74.99
20190814,1240,81.12,87.2,98.25,69.91
20190814,1245,82.84,84.9,97.88,67.19
20190814,1250,81.64,85.7,98.8,59.74
20190814,1255,79.86,89.94,99.03,60.81
20190814,1300,81.32,87.22,96.83,66.4
20190814,1305,81.76,86.6,96.36,70.03
20190814,1310,78.97,84.25,97.5,65.81
20190814,1315,78.93,89.07,97.4,54.16
20190814,1320,75.23,88.03,97.31,57.99
20190814,1325,67.37,88.67,98.01,59.9
20190814,1330,63.37,89.37,95.19,57.64
20190814,1335,74.17,87.67,95.03,56.27
20190814,1340,78,87.7,95.43,53.52
20190814,1345,74.69,89.04,96.27,47.31
20190814,1350,74.22,91.57,94.53,47.33
20190814,1355,80.84,92.97,93.61,47.81
20190814,1400,83.45,89.73,95.19,53.13
20190814,1405,81.25,89.16,95.13,51.94
20190814,1410,82.48,86.53,94.72,51.01
20190814,1415,81.55,86.68,93.88,47.62
20190814,1420,80.05,87.59,94.94,51.36
20190814,1425,75.74,85.63,96.04,59.2
20190814,1430,72.93,85.69,93.3,61.59
20190814,1435,63.17,87.41,95.1,63.17
20190814,1440,55.69,85.79,93.55,55.08
20190814,1445,55.75,88.81,94.9,44.13
20190814,1450,49.39,88.51,94.57,25.34
20190814,1455,48.7,88.43,92.76,19.47
20190814,1500,63.65,88.73,93.22,25.39
20190814,1505,55.58,88.62,92.87,28.69
20190814,1510,54.66,87.79,91.59,28
20190814,1515,52.74,86.9,90.93,21.22
20190814,1520,53.77,88.5,88.95,24.48
20190814,1525,50.55,89.54,86.28,23.84
20190814,1530,55.05,84.67,88.67,22.12
20190814,1535,57.43,86.99,88.42,17.85
20190814,1540,65.69,89.2,91.12,16.23
20190814,1545,65.17,87.13,83.5,25.22
20190814,1550,63.8,85.13,81.1,40.62
20190814,1555,62.61,88.08,68.78,45.36
20190814,1600,64.83,82.63,78.88,37.78
20190814,1605,60.35,83.72,79.66,40.34
20190814,1610,54.26,81.88,79.34,40.71
20190814,1615,56.24,81.28,78.55,43.63
20190814,1620,53.3,87.73,57.85,40.89
20190814,1625,54.79,88.28,57.46,30.88
20190814,1630,48.8,91.35,62.27,28.52
20190814,1635,53.22,93.44,59.99,29.05
20190814,1640,53.56,99.36,52.79,28.31
20190814,1645,63.23,95.73,43.23,30.99
20190814,1650,62.89,96.1,39.58,41.56
20190814,1655,52.21,91.8,36.75,50.6
20190814,1700,51.48,90.42,43.3,55.09
20190814,1705,46.3,89.84,49.6,59.23
20190814,1710,44.54,89.33,57.9,54.77
20190814,1715,42.79,91.91,55.94,73.65
20190814,1720,42.42,90.28,52.11,63.64
20190814,1725,42.06,89.08,40.62,61.34
20190814,1730,39.59,91.42,34.7,71.04
20190814,1735,39.27,90.17,33.52,63.26
20190814,1740,44.56,91.71,32.77,60.73
20190814,1745,43.79,91.85,30.57,59.55
20190814,1750,39.81,92.83,24.17,59.46
20190814,1755,40.21,90.71,23.6,57.75
20190814,1800,39.22,90.11,32.12,57.54
20190814,1805,39.56,88.49,24.18,57.93
20190814,1810,40.1,86.07,24.18,63.99
20190814,1815,38.28,84.99,21.52,63.21
20190814,1820,43.12,84.38,21.11,56.69
20190814,1825,42.29,83.97,19.51,60.7
20190814,1830,40.63,84.56,20.04,81.02
20190814,1835,37.58,83.52,17.57,81.18
20190814,1840,38.99,82.81,17.68,74.14
20190814,1845,39.03,82.34,15.66,78.89
20190814,1850,40.45,85.9,17.11,65.68
20190814,1855,40.26,84.68,16.57,55.31
20190814,1900,40.78,83.63,17.73,58.71
20190814,1905,40.32,81.28,17.5,58.96
20190814,1910,41.47,84.24,15.57,58.44
20190814,1915,36.63,83.36,15.16,61.65
20190814,1920,36.5,84.53,15.62,64.45
20190814,1925,36.71,84.03,15.63,70.13
20190814,1930,36.67,82.85,14.25,73.26
20190814,1935,35.23,79.49,14.39,71.69
20190814,1940,32.26,83.3,16.97,67.3
20190814,1945,35.42,84.46,14.87,65.8
20190814,1950,32.61,81.48,16.87,70.14
20190814,1955,33.5,84.28,17.09,77.03
20190814,2000,34.58,89.63,14.8,70.53
20190814,2005,38.14,89.38,14.37,69.38
20190814,2010,41.87,89.47,15.4,69.23
20190814,2015,51.11,88.24,16.33,67.58
20190814,2020,53.76,87.05,20.54,77.68
20190814,2025,55.95,90.56,20.39,72.19
20190814,2030,57.76,88.31,20.28,73.96
20190814,2035,60.14,90.57,20.76,68.85
20190814,2040,63.41,90.1,21.61,69.54
20190814,2045,59.07,93.02,25.69,65.3
20190814,2050,56.8,93.87,27.58,62.27
20190814,2055,52.5,93.78,29.05,64.88
20190814,2100,51.95,93.03,30.23,72.06
20190814,2105,50.2,90.87,33.71,74.38
20190814,2110,54.97,91.34,35.3,70.74
20190814,2115,59.28,91.9,48.2,62.92
20190814,2120,60.22,91.71,82.54,64.53
20190814,2125,61.12,91.3,96.58,68.68
20190814,2130,61.59,94.13,96.71,71.7
20190814,2135,62.86,91.84,96.91,77.29
20190814,2140,67.85,93.6,96.57,68.99
20190814,2145,66.55,95.94,95.14,66.46
20190814,2150,72.4,92.44,95.21,69.91
20190814,2155,72.06,91.51,97.2,74.05
20190814,2200,74.16,93.73,96.9,74.59
20190814,2205,81.29,93,98.15,74.63
20190814,2210,94.67,95.94,98.86,79.92
20190814,2215,91.89,95.92,99.66,94.14
20190814,2220,93.33,93.88,97.83,91.3
20190814,2225,91.76,95.01,97.22,92.86
20190814,2230,95.58,94.92,98.59,96.81
20190814,2235,93.36,95.37,98.59,94.74
20190814,2240,94.46,97.53,100.27,95.76
20190814,2245,97.4,95.65,99.91,98.25
20190814,2250,98.85,98.06,96.74,95.35
20190814,2255,96.37,97.92,98.29,98.24
20190814,2300,97.5,95.21,99.85,94.04
20190814,2305,97.87,98.23,99.49,93.53
20190814,2310,96.15,98.45,100.31,95.59
20190814,2315,97.85,99.94,100.61,99.19
20190814,2320,96.65,99.49,102.49,98.24
20190814,2325,98.07,96.58,101.97,101.37
20190814,2330,99.22,99.64,104.33,98.65
20190814,2335,98.63,99.46,101.59,100.71
20190814,2340,101.87,101.08,102.14,95.21
20190814,2345,96.67,99.12,101.02,100.53
20190814,2350,101.12,97.73,102,100.42
20190814,2355,100.63,99.2,100.9,98.17
20190815,0,101.2,102.73,99.62,99.29
20190815,5,99.58,100.59,101.15,99.83
20190815,10,102.37,99.78,102.57,101
20190815,15,105.16,101.42,102.44,103.72
20190815,20,102.9,100.07,98.63,102.19
20190815,25,105.3,102.45,98.05,105.37
20190815,30,105.96,99.15,97.59,104.07
20190815,35,101.75,101.8,101.24,104.3
20190815,40,102.85,98.43,99.81,103.29
20190815,45,106.88,102.58,98.94,105.68
20190815,50,105.54,99.07,96.76,107.75
20190815,55,106.01,101.72,99.45,106.41
20190815,100,103.26,102.36,99.17,101.32
20190815,105,106.09,102.88,99.82,105.91
20190815,110,107.16,103.5,99.58,102.84
20190815,115,101.68,101.09,101.76,101.13
20190815,120,105.59,98.58,102.79,109.99
20190815,125,105.53,99.45,99.6,104.37
20190815,130,102.76,98.8,99.08,107.36
20190815,135,107.71,101.02,98.66,110.88
20190815,140,106.19,98.72,95.63,108.97
20190815,145,105.75,101.98,96.27,110.85
20190815,150,104.2,98.48,98.99,101.47
20190815,155,103.1,96.53,97.63,104.11
20190815,200,102.36,101.67,100.19,99.98
20190815,205,103.96,103.46,97.34,104.83
20190815,210,102.1,100.85,97.46,102.36
20190815,215,105.09,103.35,100.46,105.07
20190815,220,103.47,97.48,96.77,101.39
20190815,225,105.26,101.15,98.9,105.32
20190815,230,107.84,99.15,94.26,109.81
20190815,235,107.5,96.66,96.64,108.18
20190815,240,107.43,101.58,95.81,104.76
20190815,245,106.08,100.37,92.98,101.22
20190815,250,105.98,97.86,96.38,105.2
20190815,255,101.64,103.8,95.67,102.43
20190815,300,102.53,97.52,98.61,107.18
20190815,305,104.46,98.86,99.7,104.41
20190815,310,105.2,100.13,95.47,107.03
20190815,315,102.71,96.5,93.85,97.95
20190815,320,102.61,100.08,97.46,104.97
20190815,325,106.34,98.36,96.25,101.13
20190815,330,100.94,99.35,99.61,99.01
20190815,335,104.83,102.18,96.43,107.68
20190815,340,98.63,97.87,94.8,98.23
20190815,345,98.68,98.74,91.87,100.96
20190815,350,99.78,97.27,93.52,99.93
20190815,355,98.31,98.13,94.39,99.25
20190815,400,102.38,96.23,98.42,100.92
20190815,405,102.78,99.18,94.42,101.95
20190815,410,100.04,97.72,94.18,96.54
20190815,415,97.11,98.08,92.2,100.11
20190815,420,99.63,98.77,92.62,97.64
20190815,425,98.89,99.67,94.18,95.17
20190815,430,101.52,101.15,93.52,97.29
20190815,435,98.4,99.76,96.43,93.52
20190815,440,99.98,103.21,92.92,101.59
20190815,445,100.45,101.96,94.97,91.64
20190815,450,97.08,104.15,99.83,93.83
20190815,455,99.77,99.41,96.78,98.77
20190815,500,99.43,97.74,93.3,91.97
20190815,505,97.84,100.7,93.48,95.83
20190815,510,96.49,96.59,95.77,98.67
20190815,515,96.75,96.77,95.41,95.85
20190815,520,98.65,98.15,96.18,94.68
20190815,525,96.43,96.45,93.92,93.88
20190815,530,94.78,96.68,94.91,93.55
20190815,535,97.94,98.47,98.32,101.39
20190815,540,100.26,96.87,96.76,100
20190815,545,97.64,96.75,99.64,100.91
20190815,550,97.2,97.91,99.29,100.92
20190815,555,97.67,95.16,101.47,97.08
20190815,600,97.76,96.47,97.75,96.27
20190815,605,95.57,92.25,96.46,98.01
20190815,610,94.88,94.68,98.24,98.06
20190815,615,96.18,92.58,98.65,93.79
20190815,620,96.52,92.46,100.03,98.52
20190815,625,100.65,92.7,97.02,95.08
20190815,630,98.16,88.8,96.48,95.04
20190815,635,97.81,87.54,97.01,95.61
20190815,640,96.24,90.62,97.45,94.33
20190815,645,96.66,88.05,96.96,90.29
20190815,650,94.74,89.69,95.38,91.73
20190815,655,94.81,88.05,97.64,87.43
20190815,700,92.55,89.51,95.21,83.84
20190815,705,93.45,90.15,93.57,89.32
20190815,710,93,87.65,95.38,87.86
20190815,715,92.61,84.4,97.22,77.76
20190815,720,91.06,82.75,95.28,76.91
20190815,725,90.91,76.86,94.82,78.75
20190815,730,91.16,74.06,94.96,75.91
20190815,735,88.27,75.8,94.29,81.26
20190815,740,90.33,78.03,94.96,81.48
20190815,745,91.03,79.52,93.96,78.5
20190815,750,88.6,81.08,94.56,76.21
20190815,755,89.55,78.47,96.84,75.42
20190815,800,88.77,80.06,96.18,73.52
20190815,805,88.44,85.76,94.24,68.96
20190815,810,86.01,88.42,94.93,69.1
20190815,815,86.16,86.85,96.34,80.35
20190815,820,85.97,86.21,97.07,86.55
20190815,825,87.94,90.22,96.5,83.67
20190815,830,88.77,90.24,95.46,76.05
20190815,835,86.52,86.09,95.98,80.55
20190815,840,84.51,86.86,94.31,83.94
20190815,845,85.65,87,93.8,77.65
20190815,850,86.26,84.61,95.59,79.73
20190815,855,84.07,86.31,95.17,72.3
20190815,900,83.36,87.25,96.57,73.79
20190815,905,83.51,85.58,95.43,70.98
20190815,910,81.9,86.22,95.49,63.4
20190815,915,80.32,84.28,94.94,59.55
20190815,920,79.4,83.86,91.98,59.39
20190815,925,78.05,82.68,92.24,61.73
20190815,930,79.26,79.77,92.76,55.17
20190815,935,80.28,79.8,89.63,55.15
20190815,940,81.53,77.99,87.81,50.2
20190815,945,75.23,78.02,88.25,49.66
20190815,950,74.85,75.19,88.41,45.37
20190815,955,72.84,75.17,89.16,46.56
20190815,1000,76.63,80.07,90.76,51.14
20190815,1005,74.13,76.44,89.09,54.28
20190815,1010,70.39,79.38,89.05,57.69
20190815,1015,60.77,79.14,88.79,56.37
20190815,1020,58.05,77.33,89.02,58.8
20190815,1025,59.8,76.25,85.31,50.78
20190815,1030,58.18,77.85,82.44,46.6
20190815,1035,60.14,74.08,79.06,38.95
20190815,1040,60.85,73.83,81.78,34.09
20190815,1045,56.17,73.55,81.8,33.37
20190815,1050,55.58,65.88,84.78,31.12
20190815,1055,53.35,63.36,85.39,35.96
20190815,1100,54.34,70.73,86.52,49.84
20190815,1105,54.6,71.88,83.41,47.88
20190815,1110,57.48,70.5,84.36,47.83
20190815,1115,59.34,70.21,82.62,48.23
20190815,1120,62.34,70.13,83.43,51.74
20190815,1125,64.32,69.42,84.88,53.18
